,Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,session,date,expName,psychopyVersion,frameRate
262,Trial # 108,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_4268.jpg,1,Group1_IMG_4268.jpg,,,,,,,,,0.0,107.0,107.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.019297,None,1776.019297,None,1776.019297,None,4.0,2.549640137,1776.019297,None,1776.019297,None,2.0,4.489226579,1777.436348,None,1776.019297,None,2.0,6.161625283,1780.069817,None,1776.019297,None,space,0.131786804,6.192808674,None,1776.019297,None,1776.019297,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
263,Trial # 109,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9321.jpg,0,encoded_Group2_IMG_9321.jpg,,,,,,,,,0.0,108.0,108.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.35528,None,1782.35528,None,1782.35528,None,3.0,2.747031226,1782.35528,None,1782.35528,None,1.0,5.203147126,1784.656061,None,1782.35528,None,2.0,6.408885089,1787.123292,None,1782.35528,None,space,0.443000166,6.436706492,None,1782.35528,None,1782.35528,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
264,Trial # 110,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9964.jpg,0,encoded_Group2_IMG_9964.jpg,,,,,,,,,0.0,109.0,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.273532,None,1789.273532,None,1789.273532,None,2.0,2.530245242,1789.273532,None,1789.273532,None,1.0,4.38531831,1791.358221,None,1789.273532,None,3.0,7.293433204,1793.224855,None,1789.273532,None,space,2.581477597,6.185632981,None,1789.273532,None,1789.273532,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
265,Trial # 111,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0329.jpg,1,Group1_IMG_0329.jpg,,,,,,,,,0.0,110.0,110.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.092785,None,1798.092785,None,1798.092785,None,1.0,1.859857829,1798.092785,None,1798.092785,None,1.0,3.283344929,1799.493479,None,1798.092785,None,1.0,3.622864355,1800.927136,None,1798.092785,None,space,0.440327668,3.647588026,None,1798.092785,None,1798.092785,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
266,Trial # 112,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0534.jpg,0,encoded_Group2_IMG_0534.jpg,,,,,,,,,0.0,111.0,111.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.227614,None,1802.227614,None,1802.227614,None,2.0,4.071257585,1802.227614,None,1802.227614,None,1.0,5.909421458,1804.295234,None,1802.227614,None,2.0,6.980501959,1807.695602,None,1802.227614,None,space,4.546664781,7.015633706,None,1802.227614,None,1802.227614,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
267,Trial # 113,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0054.jpg,0,encoded_Group2_IMG_0054.jpg,,,,,,,,,0.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.814632,None,1813.814632,None,1813.814632,None,1.0,1.564066499,1813.814632,None,1813.814632,None,1.0,1.885986656,1814.931198,None,1813.814632,None,1.0,3.025834347,1815.264602,None,1813.814632,None,space,0.118465446,3.054605927,None,1813.814632,None,1813.814632,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
268,Trial # 114,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9979.jpg,1,Group1_IMG_9979.jpg,,,,,,,,,0.0,113.0,113.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.032828,None,1817.032828,None,1817.032828,None,2.0,8.276644933,1817.032828,None,1817.032828,None,1.0,10.48340258,1822.284217,None,1817.032828,None,2.0,14.35707985,1827.068594,None,1817.032828,None,space,0.533412845,14.37924525,None,1817.032828,None,1817.032828,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
269,Trial # 115,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0170.jpg,1,Group1_IMG_0170.jpg,,,,,,,,,0.0,114.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.98688,None,1831.98688,None,1831.98688,None,4.0,2.902216279,1831.98688,None,1831.98688,None,2.0,4.141531748,1833.654848,None,1831.98688,None,2.0,8.447605474,1835.688829,None,1831.98688,None,space,3.90459259,5.682156221,None,1831.98688,None,1831.98688,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
270,Trial # 116,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0007.jpg,0,encoded_Group2_IMG_0007.jpg,,,,,,,,,0.0,115.0,115.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.60679,None,1841.60679,None,1841.60679,None,2.0,4.596370926,1841.60679,None,1841.60679,None,2.0,11.68681989,1845.758689,None,1841.60679,None,2.0,13.82607039,1852.860005,None,1841.60679,None,space,0.196313138,13.85263435,None,1841.60679,None,1841.60679,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
271,Trial # 117,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0192.jpg,1,Group1_IMG_0192.jpg,,,,,,,,,0.0,116.0,116.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.694625,None,1855.694625,None,1855.694625,None,4.0,2.470479549,1855.694625,None,1855.694625,None,4.0,5.994965559,1857.727919,None,1855.694625,None,3.0,7.899513114,1859.194837,None,1855.694625,None,space,0.171248975,7.935344605,None,1855.694625,None,1855.694625,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
272,Trial # 118,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9786.jpg,1,Group1_IMG_9786.jpg,,,,,,,,,0.0,117.0,117.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.86299,None,1863.86299,None,1863.86299,None,3.0,2.663724697,1863.86299,None,1863.86299,None,2.0,3.619734519,1866.081813,None,1863.86299,None,1.0,5.693554858,1867.047664,None,1863.86299,None,space,0.33154775,5.720464264,None,1863.86299,None,1863.86299,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
273,Trial # 119,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0187.jpg,1,Group1_IMG_0187.jpg,,,,,,,,,0.0,118.0,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.948664,None,1869.948664,None,1869.948664,None,4.0,8.394995773,1869.948664,None,1869.948664,None,2.0,4.16612065,1871.900012,None,1869.948664,None,2.0,6.972558494,1873.666108,None,1869.948664,None,space,1.658660672,6.996422818,None,1869.948664,None,1869.948664,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
274,Trial # 120,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0249.jpg,0,encoded_Group2_IMG_0249.jpg,,,,,,,,,0.0,119.0,119.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.634169,None,1878.634169,None,1878.634169,None,1.0,1.628230937,1878.634169,None,1878.634169,None,1.0,1.984632068,1879.801893,None,1878.634169,None,1.0,2.956915084,1880.1673,None,1878.634169,None,space,0.302602562,2.983256007,None,1878.634169,None,1878.634169,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
275,Trial # 121,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0074.jpg,0,encoded_Group2_IMG_0074.jpg,,,,,,,,,0.0,120.0,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.953011,None,1881.953011,None,1881.953011,None,2.0,2.23019046,1881.953011,None,1881.953011,None,2.0,4.719699049,1883.735924,None,1881.953011,None,2.0,6.126009359,1886.237388,None,1881.953011,None,space,0.19984176,6.15402942,None,1881.953011,None,1881.953011,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
276,Trial # 122,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0243.jpg,1,Group1_IMG_0243.jpg,,,,,,,,,0.0,121.0,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.370141,None,1888.370141,None,1888.370141,None,1.0,1.676477844,1888.370141,None,1888.370141,None,1.0,1.99932026,1889.588057,None,1888.370141,None,1.0,2.906654843,1889.920717,None,1888.370141,None,space,0.104224017,2.930310609,None,1888.370141,None,1888.370141,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
277,Trial # 123,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0130.jpg,1,Group1_IMG_0130.jpg,,,,,,,,,0.0,122.0,122.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.454901,None,1891.454901,None,1891.454901,None,1.0,1.425269675,1891.454901,None,1891.454901,None,1.0,1.847584421,1892.422704,None,1891.454901,None,1.0,2.187031105,1892.855247,None,1891.454901,None,space,0.321176608,2.209174251,None,1891.454901,None,1891.454901,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
278,Trial # 124,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0298.jpg,1,Group1_IMG_0298.jpg,,,,,,,,,0.0,123.0,123.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.022685,None,1894.022685,None,1894.022685,None,4.0,2.448790989,1894.022685,None,1894.022685,None,3.0,4.871622338,1896.023299,None,1894.022685,None,3.0,8.845401346,1898.457024,None,1894.022685,None,space,2.487246366,6.839814957,None,1894.022685,None,1894.022685,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
279,Trial # 125,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5871.jpg,1,Group1_IMG_5871.jpg,,,,,,,,,0.0,124.0,124.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.392182,None,1903.392182,None,1903.392182,None,1.0,1.796494136,1903.392182,None,1903.392182,None,1.0,2.51865739,1904.742534,None,1903.392182,None,1.0,3.058019696,1905.475871,None,1903.392182,None,space,0.395779559,3.086343059,None,1903.392182,None,1903.392182,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
280,Trial # 126,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0479.jpg,0,encoded_Group2_IMG_0479.jpg,,,,,,,,,0.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.893571,None,1906.893571,None,1906.893571,None,1.0,1.564162484,1906.893571,None,1906.893571,None,1.0,1.95319592,1908.011034,None,1906.893571,None,1.0,2.291168547,1908.409703,None,1906.893571,None,space,0.798753987,2.318930674,None,1906.893571,None,1906.893571,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
281,Trial # 127,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4971.jpg,0,encoded_Group2_IMG_4971.jpg,,,,,,,,,0.0,126.0,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.027489,None,1910.027489,None,1910.027489,None,3.0,1.813977916,1910.027489,None,1910.027489,None,2.0,27.12786458,1911.394932,None,1910.027489,None,3.0,28.70038689,1933.61857,None,1910.027489,None,space,2.568088743,28.72671815,None,1910.027489,None,1910.027489,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
282,Trial # 128,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0173.jpg,1,Group1_IMG_0173.jpg,,,,,,,,,0.0,127.0,127.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.37136,None,1941.37136,None,1941.37136,None,1.0,1.611973756,1941.37136,None,1941.37136,None,1.0,2.233010781,1942.522162,None,1941.37136,None,1.0,3.173024451,1943.155238,None,1941.37136,None,space,0.206423804,3.19853035,None,1941.37136,None,1941.37136,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
283,Trial # 129,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0213.jpg,1,Group1_IMG_0213.jpg,,,,,,,,,0.0,128.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.821465,None,1944.821465,None,1944.821465,None,1.0,1.744037084,1944.821465,None,1944.821465,None,1.0,2.100628734,1946.105693,None,1944.821465,None,1.0,2.472551054,1946.472432,None,1944.821465,None,space,0.56727912,2.495845288,None,1944.821465,None,1944.821465,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
284,Trial # 130,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0260.jpg,0,encoded_Group2_IMG_0260.jpg,,,,,,,,,0.0,129.0,129.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.906267,None,1947.906267,None,1947.906267,None,3.0,3.569278838,1947.906267,None,1947.906267,None,2.0,4.809640356,1950.539308,None,1947.906267,None,2.0,6.514421454,1952.27355,None,1947.906267,None,space,0.191339082,6.546995318,None,1947.906267,None,1947.906267,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
285,Trial # 131,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_7291.jpg,0,encoded_Group2_IMG_7291.jpg,,,,,,,,,0.0,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.657936,None,1954.657936,None,1954.657936,None,2.0,2.548097722,1954.657936,None,1954.657936,None,1.0,3.43753139,1956.759618,None,1954.657936,None,2.0,4.742868594,1957.659875,None,1954.657936,None,space,2.084223732,4.03702663,None,1954.657936,None,1954.657936,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
286,Trial # 132,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0176.jpg,0,encoded_Group2_IMG_0176.jpg,,,,,,,,,0.0,131.0,131.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.810565,None,1960.810565,None,1960.810565,None,1.0,1.987302676,1960.810565,None,1960.810565,None,1.0,2.292269707,1961.877,None,1960.810565,None,1.0,2.631631233,1962.6771,None,1960.810565,None,space,0.315151298,2.666803485,None,1960.810565,None,1960.810565,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
287,Trial # 133,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9699.jpg,1,Group1_IMG_9699.jpg,,,,,,,,,0.0,132.0,132.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.844078,None,1963.844078,None,1963.844078,None,1.0,1.464718138,1963.844078,None,1963.844078,None,1.0,1.787985887,1964.861498,None,1963.844078,None,1.0,2.393245788,1965.193953,None,1963.844078,None,space,0.16206617,2.424236734,None,1963.844078,None,1963.844078,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
288,Trial # 134,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0381.jpg,1,Group1_IMG_0381.jpg,,,,,,,,,0.0,133.0,133.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.462263,None,1966.462263,None,1966.462263,None,2.0,34.90989733,1966.462263,None,1966.462263,None,1.0,36.11453599,1968.446207,None,1966.462263,None,1.0,37.62114744,2002.139092,None,1966.462263,None,space,0.126673042,37.6505658,None,1966.462263,None,1966.462263,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
289,Trial # 135,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0309.jpg,1,Group1_IMG_0309.jpg,,,,,,,,,0.0,134.0,134.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.289706,None,2004.289706,None,2004.289706,None,3.0,2.456736612,2004.289706,None,2004.289706,None,2.0,3.779347465,2006.291667,None,2004.289706,None,2.0,5.018380574,2007.624096,None,2004.289706,None,space,0.124536306,5.038092892,None,2004.289706,None,2004.289706,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
290,Trial # 136,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0041.jpg,0,encoded_Group2_IMG_0041.jpg,,,,,,,,,0.0,135.0,135.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.47472,None,2009.47472,None,2009.47472,None,2.0,2.596384102,2009.47472,None,2009.47472,None,1.0,4.387179404,2011.626202,None,2009.47472,None,2.0,5.559024937,2013.425495,None,2009.47472,None,space,0.213454557,5.585399243,None,2009.47472,None,2009.47472,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
291,Trial # 137,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0303.jpg,1,Group1_IMG_0303.jpg,,,,,,,,,0.0,136.0,136.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.325774,None,2015.325774,None,2015.325774,None,4.0,3.402017222,2015.325774,None,2015.325774,None,3.0,5.674629419,2016.660854,None,2015.325774,None,3.0,8.847831769,2019.661511,None,2015.325774,None,space,1.690236999,7.546940873,None,2015.325774,None,2015.325774,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
292,Trial # 138,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0419.jpg,0,encoded_Group2_IMG_0419.jpg,,,,,,,,,0.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.578841,None,2024.578841,None,2024.578841,None,3.0,1.681193582,2024.578841,None,2024.578841,None,2.0,3.703356818,2025.813879,None,2024.578841,None,2.0,5.308747239,2027.847512,None,2024.578841,None,space,0.214440082,5.336336139,None,2024.578841,None,2024.578841,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
293,Trial # 139,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0384.jpg,1,Group1_IMG_0384.jpg,,,,,,,,,0.0,138.0,138.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.180745,None,2030.180745,None,2030.180745,None,3.0,1.930393311,2030.180745,None,2030.180745,None,1.0,4.353695373,2031.666257,None,2030.180745,None,2.0,6.061952516,2034.099159,None,2030.180745,None,space,0.094017224,6.087456424,None,2030.180745,None,2030.180745,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
294,Trial # 140,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0147.jpg,1,Group1_IMG_0147.jpg,,,,,,,,,0.0,139.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.41645,None,2036.41645,None,2036.41645,None,4.0,4.696635115,2036.41645,None,2036.41645,None,3.0,12.62189276,2037.800516,None,2036.41645,None,2.0,26.56480534,2048.587185,None,2036.41645,None,space,0.10459057,26.59128444,None,2036.41645,None,2036.41645,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
295,Trial # 141,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9725.jpg,1,Group1_IMG_9725.jpg,,,,,,,,,0.0,140.0,140.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.15778,None,2063.15778,None,2063.15778,None,4.0,1.937481133,2063.15778,None,2063.15778,None,3.0,2.926611974,2064.641624,None,2063.15778,None,1.0,26.90747189,2065.641312,None,2063.15778,None,space,22.15021754,4.886519049,None,2063.15778,None,2063.15778,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
296,Trial # 142,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0341.jpg,1,Group1_IMG_0341.jpg,,,,,,,,,0.0,141.0,141.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.24966,None,2090.24966,None,2090.24966,None,1.0,1.533997344,2090.24966,None,2090.24966,None,1.0,2.022053195,2091.334763,None,2090.24966,None,1.0,2.561244953,2091.833746,None,2090.24966,None,space,0.214455577,2.591171713,None,2090.24966,None,2090.24966,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
297,Trial # 143,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0072.jpg,0,encoded_Group2_IMG_0072.jpg,,,,,,,,,0.0,142.0,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.117841,None,2093.117841,None,2093.117841,None,3.0,1.81119954,2093.117841,None,2093.117841,None,2.0,5.001149248,2094.467927,None,2093.117841,None,2.0,7.1740816,2097.668481,None,2093.117841,None,space,0.890161948,7.200132549,None,2093.117841,None,2093.117841,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
298,Trial # 144,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0558.jpg,0,encoded_Group2_IMG_0558.jpg,,,,,,,,,0.0,143.0,143.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.237028,None,2101.237028,None,2101.237028,None,1.0,1.527123022,2101.237028,None,2101.237028,None,1.0,1.849065264,2102.303367,None,2101.237028,None,1.0,2.25570632,2102.637265,None,2101.237028,None,space,0.257000051,2.277877402,None,2101.237028,None,2101.237028,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
299,Trial # 145,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0493.jpg,1,Group1_IMG_0493.jpg,,,,,,,,,0.0,144.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.804242,None,2103.804242,None,2103.804242,None,1.0,1.539322575,2103.804242,None,2103.804242,None,1.0,1.862097673,2104.887287,None,2103.804242,None,1.0,2.669312414,2105.221123,None,2103.804242,None,space,0.167720968,2.689158062,None,2103.804242,None,2103.804242,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
300,Trial # 146,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1715.jpg,0,encoded_Group2_IMG_1715.jpg,,,,,,,,,0.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.722455,None,2106.722455,None,2106.722455,None,2.0,2.014446363,2106.722455,None,2106.722455,None,2.0,4.721041847,2108.289869,None,2106.722455,None,2.0,6.026734447,2111.006553,None,2106.722455,None,space,0.747237479,6.055857775,None,2106.722455,None,2106.722455,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
301,Trial # 147,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9807.jpg,0,encoded_Group2_IMG_9807.jpg,,,,,,,,,0.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.573286,None,2113.573286,None,2113.573286,None,1.0,1.542561584,2113.573286,None,2113.573286,None,1.0,1.964999841,2114.657971,None,2113.573286,None,1.0,2.302780141,2115.091205,None,2113.573286,None,space,0.494079468,2.327417234,None,2113.573286,None,2113.573286,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
302,Trial # 148,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0545.jpg,0,encoded_Group2_IMG_0545.jpg,,,,,,,,,0.0,147.0,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.424576,None,2116.424576,None,2116.424576,None,1.0,1.551323821,2116.424576,None,2116.424576,None,1.0,2.108897564,2117.525985,None,2116.424576,None,1.0,2.546451256,2118.092189,None,2116.424576,None,space,0.488842833,2.578205556,None,2116.424576,None,2116.424576,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
303,Trial # 149,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9766.jpg,1,Group1_IMG_9766.jpg,,,,,,,,,0.0,148.0,148.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.525646,None,2119.525646,None,2119.525646,None,3.0,4.727230527,2119.525646,None,2119.525646,None,2.0,19.68698292,2123.793743,None,2119.525646,None,2.0,26.66146656,2127.79496,None,2119.525646,None,space,1.177256345,26.68539758,None,2119.525646,None,2119.525646,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
304,Trial # 150,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4956.jpg,0,encoded_Group2_IMG_4956.jpg,,,,,,,,,0.0,149.0,149.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.434503,None,2147.434503,None,2147.434503,None,2.0,4.593604857,2147.434503,None,2147.434503,None,2.0,6.01500756,2151.569487,None,2147.434503,None,3.0,7.254402289,2153.002313,None,2147.434503,None,space,0.393910144,7.278239858,None,2147.434503,None,2147.434503,None,,,,,,,,,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
