Trial_num,image_path,ground_truth,image_name,demos.thisRepN,demos.thisTrialN,demos.thisN,demos.thisIndex,block_1.thisRepN,block_1.thisTrialN,block_1.thisN,block_1.thisIndex,block_2.thisRepN,block_2.thisTrialN,block_2.thisN,block_2.thisIndex,text_3.started,text_3.stopped,Task.started,Task.stopped,text_10.started,text_10.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,translucency.started,translucency.stopped,see_throughness.started,see_throughness.stopped,glow.started,glow.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,instruction.started,instruction.stopped,text_12.started,text_12.stopped,Trial_number.started,Trial_number.stopped,image.started,image.stopped,Instruction.started,Instruction.stopped,translucency_score.response,translucency_score.rt,translucency_score.started,translucency_score.stopped,Translucency.started,Translucency.stopped,seethroughness_score.response,seethroughness_score.rt,seethroughness_score.started,seethroughness_score.stopped,SeeThroughness.started,SeeThroughness.stopped,glow_score.response,glow_score.rt,glow_score.started,glow_score.stopped,Glow.started,Glow.stopped,to_next.keys,to_next.rt,to_next.started,to_next.stopped,grading_label_left.started,grading_label_left.stopped,grading_label_right.started,grading_label_right.stopped,instruct1.started,instruct1.stopped,instruct2.started,instruct2.stopped,text_4.started,text_4.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
Trial # 57,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1001.jpg,1,Group1_IMG_1001.jpg,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.743501,None,1368.743501,None,1368.743501,None,4,2.547583959,1368.743501,None,1368.743501,None,2,4.255294931,1370.844491,None,1368.743501,None,3,10.66069202,1372.56232,None,1368.743501,None,space,4.409458375,6.754264139,None,1368.743501,None,1368.743501,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 58,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0441.jpg,0,encoded_Group2_IMG_0441.jpg,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.979604,None,1379.979604,None,1379.979604,None,3,2.449962789,1379.979604,None,1379.979604,None,2,14.40936988,1381.982246,None,1379.979604,None,2,17.31573986,1393.95109,None,1379.979604,None,space,1.528736536,17.34715273,None,1379.979604,None,1379.979604,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 59,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9774.jpg,1,Group1_IMG_9774.jpg,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.886607,None,1398.886607,None,1398.886607,None,2,2.045220213,1398.886607,None,1398.886607,None,2,2.835718697,1400.487073,None,1398.886607,None,2,5.207864031,1401.287048,None,1398.886607,None,space,0.271078831,5.235321289,None,1398.886607,None,1398.886607,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 60,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_2751.jpg,0,encoded_Group2_IMG_2751.jpg,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.437503,None,1404.437503,None,1404.437503,None,1,1.461142477,1404.437503,None,1404.437503,None,1,2.051090091,1405.455486,None,1404.437503,None,1,2.624166619,1406.055161,None,1404.437503,None,space,0.20722618,2.651812406,None,1404.437503,None,1404.437503,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 61,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0409.jpg,0,encoded_Group2_IMG_0409.jpg,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.355212,None,1407.355212,None,1407.355212,None,2,3.221871671,1407.355212,None,1407.355212,None,1,4.578322621,1410.107235,None,1407.355212,None,2,5.983439414,1411.490394,None,1407.355212,None,space,0.586669513,6.004168666,None,1407.355212,None,1407.355212,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 62,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_1346.jpg,1,Group1_IMG_1346.jpg,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.990726,None,1413.990726,None,1413.990726,None,3,2.792461502,1413.990726,None,1413.990726,None,2,3.981700933,1416.325031,None,1413.990726,None,2,5.888280625,1417.525119,None,1413.990726,None,space,0.420367937,5.911004537,None,1413.990726,None,1413.990726,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 63,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0481.jpg,1,Group1_IMG_0481.jpg,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.359682,None,1420.359682,None,1420.359682,None,1,4.097545873,1420.359682,None,1420.359682,None,1,4.869509058,1422.960641,None,1420.359682,None,1,5.241718971,1424.793953,None,1420.359682,None,space,1.228805613,5.268813129,None,1420.359682,None,1420.359682,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 64,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4718.jpg,0,encoded_Group2_IMG_4718.jpg,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.87875,None,1426.87875,None,1426.87875,None,2,13.44848113,1426.87875,None,1426.87875,None,2,6.418350222,1428.928781,None,1426.87875,None,1,9.425560464,1432.863242,None,1426.87875,None,space,6.197395463,9.453187623,None,1426.87875,None,1426.87875,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 65,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0540.jpg,1,Group1_IMG_0540.jpg,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.600248,None,1442.600248,None,1442.600248,None,1,1.740134812,1442.600248,None,1442.600248,None,1,2.264155273,1443.882937,None,1442.600248,None,1,2.8011415,1444.41648,None,1442.600248,None,space,0.471661614,2.823652205,None,1442.600248,None,1442.600248,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 66,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0166.jpg,0,encoded_Group2_IMG_0166.jpg,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.934351,None,1445.934351,None,1445.934351,None,3,3.287760031,1445.934351,None,1445.934351,None,2,14.14673791,1448.784505,None,1445.934351,None,3,16.11978272,1457.887415,None,1445.934351,None,space,4.534764889,16.15485365,None,1445.934351,None,1445.934351,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 67,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0412.jpg,0,encoded_Group2_IMG_0412.jpg,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.707612,None,1466.707612,None,1466.707612,None,1,2.040107618,1466.707612,None,1466.707612,None,1,2.528211,1468.291176,None,1466.707612,None,2,7.335395967,1468.790809,None,1466.707612,None,space,9.37202243,3.023312691,None,1466.707612,None,1466.707612,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 68,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0485.jpg,1,Group1_IMG_0485.jpg,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.194899,None,1479.194899,None,1479.194899,None,1,2.991182188,1479.194899,None,1479.194899,None,1,3.681578468,1481.72868,None,1479.194899,None,1,4.520632161,1482.42844,None,1479.194899,None,space,0.487057207,4.541088447,None,1479.194899,None,1479.194899,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 69,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1495.jpg,0,encoded_Group2_IMG_1495.jpg,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.245317,None,1484.245317,None,1484.245317,None,3,1.779466787,1484.245317,None,1484.245317,None,3,5.5864538,1485.581102,None,1484.245317,None,2,7.225266003,1489.39722,None,1484.245317,None,space,0.230460747,7.252205099,None,1484.245317,None,1484.245317,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 70,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0426.jpg,1,Group1_IMG_0426.jpg,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.765614,None,1491.765614,None,1491.765614,None,3,1.860253796,1491.765614,None,1491.765614,None,2,4.384888691,1493.165274,None,1491.765614,None,2,6.390587628,1495.699784,None,1491.765614,None,space,0.298427422,6.41464608,None,1491.765614,None,1491.765614,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 71,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0349.jpg,1,Group1_IMG_0349.jpg,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.500094,None,1498.500094,None,1498.500094,None,1,2.451608397,1498.500094,None,1498.500094,None,1,3.00788425,1500.500475,None,1498.500094,None,1,3.54635753,1501.068272,None,1498.500094,None,space,0.284600607,3.578974457,None,1498.500094,None,1498.500094,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 72,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0414.jpg,1,Group1_IMG_0414.jpg,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.401218,None,1502.401218,None,1502.401218,None,2,6.860772252,1502.401218,None,1502.401218,None,1,8.383184847,1508.803731,None,1502.401218,None,1,11.32234226,1510.336798,None,1502.401218,None,space,2.926658963,9.74679371,None,1502.401218,None,1502.401218,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 73,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9856.jpg,0,encoded_Group2_IMG_9856.jpg,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.105454,None,1515.105454,None,1515.105454,None,2,2.622076919,1515.105454,None,1515.105454,None,1,3.877393675,1517.273032,None,1515.105454,None,2,5.317516084,1518.239253,None,1515.105454,None,space,0.256446151,5.337424511,None,1515.105454,None,1515.105454,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 74,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_5313.jpg,0,encoded_Group2_IMG_5313.jpg,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.72417,None,1520.72417,None,1520.72417,None,3,2.513215178,1520.72417,None,1520.72417,None,1,17.4395696,1522.79122,None,1520.72417,None,4,20.17926104,1529.059479,None,1520.72417,None,space,5.862150806,18.64039281,None,1520.72417,None,1520.72417,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 75,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0421.jpg,0,encoded_Group2_IMG_0421.jpg,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.247749,None,1545.247749,None,1545.247749,None,3,3.347958095,1545.247749,None,1545.247749,None,2,8.972176874,1548.148924,None,1545.247749,None,2,10.80978359,1553.784269,None,1545.247749,None,space,0.171548543,10.83923323,None,1545.247749,None,1545.247749,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 76,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0446.jpg,0,encoded_Group2_IMG_0446.jpg,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.334486,None,1556.334486,None,1556.334486,None,2,3.87537421,1556.334486,None,1556.334486,None,1,6.881984622,1559.752907,None,1556.334486,None,1,7.655033401,1562.7705,None,1556.334486,None,space,0.492722396,7.678865368,None,1556.334486,None,1556.334486,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 77,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_5999.jpg,1,Group1_IMG_5999.jpg,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.53676,None,1564.53676,None,1564.53676,None,1,2.01124016,1564.53676,None,1564.53676,None,1,2.668172095,1566.089029,None,1564.53676,None,1,3.306065037,1566.755534,None,1564.53676,None,space,0.465676904,3.331261735,None,1564.53676,None,1564.53676,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 78,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0107.jpg,1,Group1_IMG_0107.jpg,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.355468,None,1568.355468,None,1568.355468,None,1,1.642907337,1568.355468,None,1568.355468,None,1,2.232611005,1569.538947,None,1568.355468,None,1,2.939273965,1570.138975,None,1568.355468,None,space,0.669950541,2.962858497,None,1568.355468,None,1568.355468,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 79,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0322.jpg,0,encoded_Group2_IMG_0322.jpg,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.023713,None,1572.023713,None,1572.023713,None,1,1.746498639,1572.023713,None,1572.023713,None,1,2.335659637,1573.323782,None,1572.023713,None,1,3.007077292,1573.924142,None,1572.023713,None,space,0.519229288,3.036878076,None,1572.023713,None,1572.023713,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 80,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_4255.jpg,0,encoded_Group2_IMG_4255.jpg,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.674095,None,1575.674095,None,1575.674095,None,2,2.298616066,1575.674095,None,1575.674095,None,2,3.953916451,1577.525994,None,1575.674095,None,2,5.527497432,1579.191397,None,1575.674095,None,space,0.532598968,5.221435068,None,1575.674095,None,1575.674095,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 81,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0219.jpg,0,encoded_Group2_IMG_0219.jpg,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.442218,None,1581.442218,None,1581.442218,None,2,5.130415795,1581.442218,None,1581.442218,None,1,7.953952785,1585.443962,None,1581.442218,None,1,9.258801115,1588.961321,None,1581.442218,None,space,0.304205287,9.286609665,None,1581.442218,None,1581.442218,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 82,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0548.jpg,1,Group1_IMG_0548.jpg,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.096725,None,1591.096725,None,1591.096725,None,1,1.567924792,1591.096725,None,1591.096725,None,1,2.023928984,1592.212453,None,1591.096725,None,1,2.56250377,1592.678958,None,1591.096725,None,space,0.36840834,2.594103027,None,1591.096725,None,1591.096725,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 83,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0229.jpg,1,Group1_IMG_0229.jpg,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.129469,None,1594.129469,None,1594.129469,None,2,16.1110454,1594.129469,None,1594.129469,None,1,15.34989805,1607.234564,None,1594.129469,None,1,17.32263758,1609.03445,None,1594.129469,None,space,0.307685975,17.34396924,None,1594.129469,None,1594.129469,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 84,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0365.jpg,0,encoded_Group2_IMG_0365.jpg,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.935484,None,1611.935484,None,1611.935484,None,1,1.63885301,1611.935484,None,1611.935484,None,1,1.994279655,1613.119245,None,1611.935484,None,1,2.368097536,1613.48641,None,1611.935484,None,space,0.289658819,2.38552497,None,1611.935484,None,1611.935484,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 85,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9822.jpg,1,Group1_IMG_9822.jpg,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.65292,None,1614.65292,None,1614.65292,None,1,1.52976516,1614.65292,None,1614.65292,None,1,1.85239165,1615.736645,None,1614.65292,None,1,2.19175951,1616.070053,None,1614.65292,None,space,0.242527335,2.219084905,None,1614.65292,None,1614.65292,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 86,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0195.jpg,0,encoded_Group2_IMG_0195.jpg,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.170085,None,1617.170085,None,1617.170085,None,4,3.132405016,1617.170085,None,1617.170085,None,3,4.972398009,1619.304613,None,1617.170085,None,1,7.345603355,1621.705601,None,1617.170085,None,space,0.333433337,7.376180336,None,1617.170085,None,1617.170085,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 87,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0494.jpg,0,encoded_Group2_IMG_0494.jpg,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.922758,None,1624.922758,None,1624.922758,None,1,1.629496047,1624.922758,None,1624.922758,None,1,2.152363284,1626.106712,None,1624.922758,None,1,2.490091745,1626.640409,None,1624.922758,None,space,0.344633479,2.516970701,None,1624.922758,None,1624.922758,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 88,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0509.jpg,1,Group1_IMG_0509.jpg,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.891008,None,1627.891008,None,1627.891008,None,4,27.62871105,1627.891008,None,1627.891008,None,3,30.50097069,1640.577296,None,1627.891008,None,3,24.17398658,1645.295133,None,1627.891008,None,space,10.75069901,20.83982987,None,1627.891008,None,1627.891008,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 89,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_8924.jpg,0,encoded_Group2_IMG_8924.jpg,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.550154,None,1659.550154,None,1659.550154,None,2,3.415498521,1659.550154,None,1659.550154,None,2,4.054000407,1661.40199,None,1659.550154,None,3,5.493224026,1663.167662,None,1659.550154,None,space,0.196828472,5.522013635,None,1659.550154,None,1659.550154,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 90,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0360.jpg,1,Group1_IMG_0360.jpg,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.300909,None,1665.300909,None,1665.300909,None,1,1.651982216,1665.300909,None,1665.300909,None,1,2.006644597,1666.502406,None,1665.300909,None,1,2.74599188,1666.869067,None,1665.300909,None,space,0.427157803,2.777366166,None,1665.300909,None,1665.300909,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 91,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0523.jpg,0,encoded_Group2_IMG_0523.jpg,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.519522,None,1668.519522,None,1668.519522,None,3,2.245222687,1668.519522,None,1668.519522,None,2,5.703224827,1670.31939,None,1668.519522,None,2,7.008895689,1673.788003,None,1668.519522,None,space,0.285826081,7.035923296,None,1668.519522,None,1668.519522,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 92,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_0518.jpg,1,Group1_IMG_0518.jpg,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.889094,None,1675.889094,None,1675.889094,None,2,7.622490147,1675.889094,None,1675.889094,None,2,3.494038723,1677.572298,None,1675.889094,None,3,5.198794995,1678.938931,None,1675.889094,None,space,3.782385845,4.418193758,None,1675.889094,None,1675.889094,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 93,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0372.jpg,0,encoded_Group2_IMG_0372.jpg,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.124109,None,1684.124109,None,1684.124109,None,1,1.830146586,1684.124109,None,1684.124109,None,1,2.321399533,1685.507995,None,1684.124109,None,1,2.927054973,1686.008702,None,1684.124109,None,space,0.389546073,2.95282866,None,1684.124109,None,1684.124109,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 94,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_9761.jpg,0,encoded_Group2_IMG_9761.jpg,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.492206,None,1687.492206,None,1687.492206,None,2,6.714097183,1687.492206,None,1687.492206,None,2,7.486910181,1690.443085,None,1687.492206,None,2,8.926161216,1694.543875,None,1687.492206,None,space,0.138904566,8.954087909,None,1687.492206,None,1687.492206,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 95,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_2690.jpg,1,Group1_IMG_2690.jpg,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.645625,None,1696.645625,None,1696.645625,None,1,1.63257976,1696.645625,None,1696.645625,None,1,1.923679858,1697.828464,None,1696.645625,None,1,2.594646345,1698.128781,None,1696.645625,None,space,1.09071552,2.624680534,None,1696.645625,None,1696.645625,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 96,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9855.jpg,1,Group1_IMG_9855.jpg,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.396174,None,1700.396174,None,1700.396174,None,1,1.476847716,1700.396174,None,1700.396174,None,1,1.800234294,1701.413515,None,1700.396174,None,1,2.138161401,1701.746871,None,1700.396174,None,space,0.246214249,2.161087821,None,1700.396174,None,1700.396174,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 97,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0470.jpg,0,encoded_Group2_IMG_0470.jpg,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.846947,None,1702.846947,None,1702.846947,None,1,1.546310196,1702.846947,None,1702.846947,None,1,1.868737531,1703.946756,None,1702.846947,None,1,2.207600944,1704.280423,None,1702.846947,None,space,0.191614228,2.236402975,None,1702.846947,None,1702.846947,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 98,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_1191.jpg,0,encoded_Group2_IMG_1191.jpg,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.314068,None,1705.314068,None,1705.314068,None,2,12.06664784,1705.314068,None,1705.314068,None,2,3.535183516,1706.565874,None,1705.314068,None,2,10.57486638,1708.398919,None,1705.314068,None,space,1.716100189,10.6019304,None,1705.314068,None,1705.314068,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 99,Group1-stimuli/group1-block2/real-group1-b2/Group1_IMG_9937.jpg,1,Group1_IMG_9937.jpg,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.70128,None,1717.70128,None,1717.70128,None,1,1.575863732,1717.70128,None,1717.70128,None,1,1.899292746,1718.819146,None,1717.70128,None,1,2.63797128,1719.151058,None,1717.70128,None,space,0.176127156,2.66202603,None,1717.70128,None,1717.70128,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
Trial # 100,Group1-stimuli/group1-block2/fake-group2-b2/encoded_Group2_IMG_0106.jpg,0,encoded_Group2_IMG_0106.jpg,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.584758,None,1720.584758,None,1720.584758,None,1,2.144987266,1720.584758,None,1720.584758,None,1,2.401763548,1722.270335,None,1720.584758,None,1,2.741065254,1722.536578,None,1720.584758,None,space,0.263868294,2.76652728,None,1720.584758,None,1720.584758,None,,,,,,,,,Jack Whitcomb-2nd,1,2022_Apr_07_1050,SAR-soap,2021.1.2,60.1561336
